Group,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4
S,3.905014359059608,379985.49862829095,8.582173392456209,9569380.326125987,9.545552640957371,20035.383998612095,2.1192626953125,0.11287492229676052,0.18094599041927273,0.07021597405658271,3.81519085358746,1.4232933458601564,3344646.2816193732,8.415930938584081,80360258.38177961,17.3628032369176,56211.17863586332,14.368601074218752,0.044392556834633744,-0.7364436429646708,0.5130578740792139,1.0127296764232516,3.930966268191903,4730528.986163237,8.342053030944243,30379315.72557203,20.816375769053526,30395.79987223754,19.53960205078125,0.02128960222608329,-0.27124664435666546,0.7185728505436952,1.0133607551325792,1.6630864457835506,2128949.4124249914,8.125311683884458,63350342.8693533,11.57775066274163,46808.37627275361,8.265124511718751,0.0403463634423364,-0.4722176920102825,0.32999187944855934,1.040224032718231,1.0325090273717408,1195246.677196409,7.942262395083341,93905559.09952113,7.9467253150582895,67027.47198550205,5.04384521484375,0.11223764184981244,-0.5222176975031982,0.1890487367907026,1.0904415839668846
S,2.8894153229518023,334417.4328824818,7.515740097611959,11171223.433280403,4.902404894400781,24003.301284518642,2.16164794921875,0.03397378172580202,0.059669649585977425,0.06227045285341232,3.8710941379965678,0.4569799989389762,1593472.4150014312,7.379421370020742,205699373.24676105,9.217077494580302,114464.51639816446,6.951181640625,0.015319783102085196,0.1887626813027805,0.24758373106810852,1.0184864180183728,3.793837099344299,3523510.0460532675,8.284674369543323,28261909.899812818,16.32486561451946,34793.712054633754,14.326215820312502,0.006568436247821322,-0.5572902071947397,0.541732346767725,1.0233072034978319,1.330515945875675,2306401.9250067803,7.752939247701634,65501093.353223264,11.273333327493294,69136.72095438995,9.62145263671875,0.02439712190929255,-0.6841386312192914,0.3568812433063704,1.0235583613132881,0.2780496436163494,1091045.5365940847,7.699250901193694,235473541.7003831,8.664266661964007,152397.3989318634,4.7471484375,0.002918327254322232,-0.5067066758424943,0.16952970481688825,1.0300391156674913
S,14.082376610996123,296492.61881798273,9.109625689030517,2016147.1500237882,12.322605573366566,9045.714115864022,0.6781640625,-0.4560094151985851,2.1471972562149686,0.0799375769940607,7.0267299342505485,0.35886043726790656,2645678.3807295426,7.833125116057863,213458540.96678025,13.781002436420216,109044.96576705115,10.893010253906251,-0.029315994093826816,-0.9177091813022118,0.4074501698962792,1.0128114683666196,1.7834366333053604,3784641.3647979377,8.395171822135433,71307123.84813341,18.261712533235155,51370.41063418246,16.40309326171875,-0.02191657987010806,-0.9339867148244485,0.5765588340257816,1.0176383176332713,0.38516791650312693,1621654.397962225,7.971432220002522,190677018.677427,12.374839673387761,137423.01343939203,6.908796386718751,0.042122730823341864,2.268917288376543,0.2524842417012939,1.0183842985957314,0.17347530032637248,1305556.1694568673,6.734326116628383,289846339.88785154,6.855019540311732,173253.7766239133,5.594853515625,0.01311530410134644,-0.9053082333200182,0.20203425485194193,1.0215534572444096
S,2.144811730973446,152159.59114199816,8.391468466011471,8893747.972705945,10.357410359077324,27754.739013434424,0.46623779296875,-0.0404778356032597,2.342654515378581,0.02866951366457001,7.126934053349183,7.758701488665608,2809569.7147308816,8.146483244093377,5442641.292249341,13.235535941272689,12723.85818658497,11.86787109375,-0.04576469832515959,0.9513834034033031,0.4371893390489471,1.0243739887858068,17.99755194241778,4648472.256802883,8.965853104374514,1813865.0072196783,22.159733695601556,7197.63596391487,20.13299560546875,-0.02489303412055922,3.350749507225097,0.7055411700778745,1.0192524929857096,3.4746482023584244,1422991.8132301325,8.084611001399232,12320112.962989552,9.59327222666167,24559.504337560993,6.14586181640625,-0.05528155606221494,0.08525689581215357,0.22222681830040458,1.0637440568491412,2.8117906713515843,681617.7100404985,8.443196899435357,14563242.306173798,9.80905948022685,26929.18444008996,2.543115234375,-0.3192520473986412,-0.01459301077061781,0.10857812058086141,1.2635347345746044
S,2.605334203019469,183217.0937409371,8.483779162061237,7502433.575808149,10.266988367450551,29759.82359994823,0.63577880859375,0.5278024711745869,1.2437903515412447,0.03497877156559456,6.388608515469852,0.6095881530843406,366225.26307833276,7.072359468651916,66259687.28559276,3.928474960689322,67797.9214964755,1.3139428710937502,0.2318982830548429,-0.8650405309603904,0.06062953470486018,1.507776803449785,8.647458670788385,3590495.0398230096,8.53340514770727,5273072.735139689,17.740929875383184,16391.85892033108,15.0043798828125,-0.04405553798855433,0.32653073611200023,0.5507091868729144,1.0197193659055654,3.8324871516153958,2673345.458404058,7.870765693927801,11266098.731643725,12.612743896234251,21269.229645149375,11.698330078125,-0.01658740576350759,-0.45588375873344766,0.4128075278641808,1.0191995008807069,4.328630665430716,1709491.0649746724,8.341745552252256,12263882.573350409,11.055172236647355,21202.762031634033,7.968427734375001,-0.027129894685571306,0.39248352512364537,0.26715654770226727,1.0533673953064477
S,4.839130578298184,140261.4481404666,7.427168469673861,1332158.1731911388,6.029640735697308,14343.242934290842,0.508623046875,-0.04329334024993725,0.528612308865998,0.02754111961910473,9.727224616601287,17.1370291366293,2461913.4487076784,8.337489670478453,996219.8030979027,12.232625953677806,5687.937663530204,10.681083984375,0.05136217621794263,1.259789487789484,0.3820400552390233,1.0423003412442748,22.656781199781324,3792699.278908026,8.396546839926724,765480.5224697649,17.17319589826783,4762.761214377961,16.487863769531252,0.023639301166230905,1.8921920249164366,0.5819764796235442,1.0234087380774912,4.532719947757751,809822.9395564677,7.199889567844466,4671261.405949883,4.394326373105259,15999.629316699244,3.09412353515625,0.2508727952767008,0.08128052514166573,0.1282555036094606,1.163532178605027,1.017943502302684,287371.3645317946,7.636968737266351,16479111.555564182,7.296382236350898,40639.64455853487,1.2291723632812501,0.4839308348718596,-0.44390895118536244,0.046035571827710516,1.7448356484996075
S,1.2701639117558514,302771.49368669855,7.719583542062585,48939223.85203896,6.2501192812214414,53294.694924356576,1.186787109375,-0.06441485342511485,1.2915380409815373,0.054815674731096865,4.239357333654585,1.1833925154015859,1476800.6234052076,8.33921175007854,143720121.44939148,10.282879545139176,90464.4644917381,5.933935546875,-0.13870444868224868,0.8431341558940622,0.23328745512179752,1.0856712833438327,2.47187875103832,4533213.207985395,8.393740259566089,64721007.75331039,20.188119724889294,47463.82808712682,19.03097900390625,-0.0030931559869003815,0.5635666742326806,0.6914369196191283,1.0137802538055032,0.7777084406971692,3613638.661596365,7.787808987107469,221604252.85289934,15.540334402913855,109710.05797509602,15.5977734375,-0.00543152771157705,-0.1822831289183826,0.5515053830327025,1.009385601741007,0.5363870650344618,902772.1678977634,8.58614100666027,279278530.7765023,10.766515397864808,119936.08383701308,4.4928369140625,-0.13967475918874173,-0.015079154316925969,0.14440395693609961,1.1380213270680348
S,4.111805815829954,212615.42523401862,7.530720303751805,3095569.6988103613,5.637321367541116,18085.39943934357,0.8477050781250001,0.09697146258418257,-0.25184988293860355,0.04247350738947284,6.801438493160629,7.203046104480576,1490665.125244165,8.474684997777445,6644990.273062739,10.697700012990067,16313.712146672628,6.315402832031251,0.10954968673744268,1.105133336410911,0.2364687000045544,1.1009059048930376,14.980286822070374,4554418.181504407,8.534969488155207,3488437.1868314734,20.45814848204347,9934.460064626679,18.946208496093753,0.032188525801426476,2.9932613753040096,0.694165929583032,1.018623432149114,7.691216082426648,2883753.429049945,8.181746065337045,6828591.942329091,13.77534280203794,16660.558869834123,12.630805664062501,0.03705447881670852,1.0977899242283922,0.4452424121706272,1.0277536201954238,1.2679347372152565,439765.85976500006,7.8116834256291785,26534316.450762272,6.965065739470839,40001.1829462943,1.8225659179687501,-0.3345303113425918,-0.8744879204418305,0.07295594978712197,1.5551638617879748
S,3.287327505626505,300028.6805969276,8.54813533650484,9566706.668766469,9.772410264248299,23171.260879770474,1.14440185546875,-0.4574992673129554,2.4640208753989317,0.05678803837907967,4.431821674492471,1.5632024149084434,2493750.618086904,8.856337628927033,72177238.17246887,16.85233169132864,58829.57310772671,10.80823974609375,-0.017589223288169118,-0.6976844122703696,0.38606951138501344,1.0193278924003573,3.547199049448276,3647653.1214469005,8.15653369786529,31172470.584043372,16.054532865738604,33585.29053866555,15.724929199218751,-0.010302163238032722,-0.15902114522633193,0.5594047816859063,1.0205979267972778,0.7891534535599324,1684651.2785756069,7.765398437609112,124572695.12826797,9.709282497799773,81029.22261814079,7.417419433593751,-0.0010265749100400057,-0.9192819700287536,0.26164546684424445,1.0300338961868944,0.3265649230852004,882701.2366720764,8.410526097005484,242783402.39880535,10.753627438712243,116835.99376993038,3.9418286132812503,0.062202885162014054,-1.2111778292862487,0.13879159340095348,1.0663271213260037
S,0.5572053013436045,1449887.1874162946,7.4827254690410925,70324356.78502129,8.008937736120487,69005.48992162278,6.44255859375,0.006546969329898899,-1.19742966688786,0.2251750050885911,1.0187483497208611,1.5504990700134285,3015361.6739137825,8.06368833499131,14554009.87032671,15.601802501322194,31099.85815829248,13.3089697265625,-0.00023637527218123926,-0.5657559518912962,0.4641117355113116,1.0057902352371013,13.550736277863875,6046674.343378685,8.442926734066942,1941138.3954707591,26.340725919086104,9846.675061539694,26.575554199218754,0.004753846828438983,-0.6673172872640571,0.903927574861644,1.0067325521413883,7.291509615631479,4467080.629692449,8.107580715945604,3312921.047289761,19.102098120977967,12176.376859383789,19.921069335937503,0.025394615200622757,-0.7101648556293778,0.680469288143588,1.0091412844460161,4.347624736250487,2444027.183182219,8.080894069803334,8054068.726105418,11.976628304371271,21008.472051153825,10.511542968750001,0.010648528807836411,-0.3480643333558895,0.3780801958901735,1.0179462701512096
S,7.394090577584663,184517.38624013614,8.418642291452926,1229933.8033169229,9.633742150058616,10994.40858244156,0.5510083007812501,-0.07650067929146734,-0.14180048774116827,0.04021180491344635,8.80178802033401,2.507078349757135,1270929.8691211753,7.909135809826475,12411208.0266562,9.128742046573146,26146.753859391865,5.04384521484375,0.054137879804534876,-0.5114716735846176,0.19753090943132756,1.0620070749170405,19.76353440089661,3941144.122140046,8.520832787809043,1890676.8924286745,18.031766597121734,7061.133933514513,15.724929199218751,-0.020491619036151067,1.515077672452592,0.6050938770494777,1.0263634233557302,7.4786286873252665,2332210.229755964,8.07761886903146,4531470.375358535,11.77298064718494,15760.53208615875,9.918149414062501,0.04266678082375882,-0.04798375815772005,0.362574180064606,1.0354652629611605,1.6072519749205354,600867.3479599511,6.883251019603549,14553803.986522036,3.4219564131298155,31069.88838514635,2.5007299804687504,0.13274480526021903,-0.8283604272982532,0.0957003165596603,1.2627652300834835
S,5.72336509733771,304909.87897630903,8.48215324539004,3460815.340976702,9.284113485627984,13205.284524822,0.5933935546875,-0.3718925600072692,0.17849142406583685,0.059691314038184666,3.395690224759834,3.466323645365219,2077043.519901488,7.835518668677422,14990444.78691002,9.7869147900187,22533.803357733374,9.875764160156251,-0.025460606798559403,-0.6942589102624597,0.324354956043203,1.0375258251053847,8.153860596630908,4482403.136001358,8.510629793393871,6103113.527153536,20.8668803341457,14731.412192809083,19.963454589843753,-0.006902079362215311,0.3036934704317864,0.6822983509663028,1.0122297491687717,3.0578156597174884,3366913.299246747,7.999102891159554,21230073.99794421,16.103616654819135,28900.214732579625,14.750068359375001,-0.01015300712110231,-0.17174890762921313,0.517168842571448,1.0099833394122966,1.3926429779329366,977158.0650703594,8.3726756659183,39392809.29282418,10.029632810652542,47107.473339440185,4.196140136718751,-0.10547827321476938,-1.0034471067162936,0.15484225709032132,1.0950286191295802
S,5.846106152822903,339533.3619907539,8.484054700424224,3682476.6766439914,9.165132098816814,12373.571672793241,0.63577880859375,-0.2289352427177517,0.15096620980930187,0.06504072413100506,3.01979163191075,3.9281533907302895,2141696.6435596705,8.154584396032634,14113571.705293654,11.045719412084951,25131.42340969888,9.960534667968751,-0.023857866132109492,-0.495824937234131,0.3341257165186733,1.0375496270262259,6.76895394113451,4298399.591986834,8.481845272387403,7722690.499258823,20.208103060409144,16360.286190722338,17.462724609375,-0.011280425363694781,0.21236918448788922,0.6552945495230716,1.0123527165948438,3.1268321265397647,3313427.176670073,8.001664506825255,19684230.224078234,15.691680761218613,27084.5603889217,14.750068359375001,-0.012357287149290859,-0.23304090950779655,0.5092222320506585,1.0108968884313756,0.949188207977116,871696.0962041152,8.402784737811542,59614940.16823129,9.915185681715776,52653.362250191196,4.1113696289062505,-0.18840354271650056,-1.1463228070285252,0.13840195472397232,1.1285764571684083
S,2.6408711575922075,267558.58748212404,7.503060263937414,9612282.112196632,4.63035928272479,26046.727109925305,0.9324755859375,-0.002667517690686886,0.8601751444405896,0.05080294549117061,4.541109872742804,2.006055889648325,2752355.4557508193,8.390579361389818,37635887.182914004,15.518579771624099,41135.77152981442,11.486403808593751,0.014667861881122823,-0.047103674878149704,0.42319958838456456,1.0161063553845577,4.394069618322966,3728820.8423666367,8.816594433442269,17678469.354692545,19.96683839050774,22465.84055327658,15.852084960937502,0.021781313762170754,0.04976835036958693,0.5711955080790474,1.0165703976358447,1.4987832002106871,1795899.4151463474,7.733364462648292,49780041.14390533,9.45710581609362,47933.050219453995,7.79888671875,0.012168090820329987,-0.41604968237289874,0.2796479741393852,1.035036678025966,1.0249116428775489,1076215.2775358062,8.273836218748974,84409811.1568222,10.152605015149405,66340.99549750789,4.87430419921875,-0.0274691500259265,-0.5142861837716244,0.16911028907398346,1.0720147171600076
S,4.207563290739993,221293.14956591028,8.878162358950727,6909954.119704187,11.784068972026517,23348.988797838607,0.5933935546875,0.48083957386182963,0.5975116716079238,0.04796918187986966,7.884780354872665,1.4759657283670895,1223195.094486799,8.022752251632001,68034283.09817642,9.073562089605632,73165.17362852475,4.9166894531250005,-0.05932270214212129,0.6605304989505636,0.19070897849496882,1.0982804257036902,4.515308455221847,3921480.537040223,8.399843567925565,27640700.749813795,17.92057948609979,26907.247370598958,17.462724609375,-0.017674641842964325,1.451703801847957,0.6016089150634544,1.0221711878439907,2.7237829905321695,2443004.1498821033,7.951965974312197,38115370.721477784,11.21366206052071,38883.39658913687,10.002919921875002,-0.09136366880053794,-0.2729558251711808,0.37904211156979406,1.0393499975354197,0.41815677765401343,560457.3768690794,7.281292430058313,161931542.86931145,5.556940820894329,110815.03669583783,2.543115234375,0.14374290569992879,-0.9611826175168829,0.08888939989875438,1.2609751606133954
S,8.978234798947723,376680.78817407804,8.593569790289033,1612509.0590727164,9.567206488275051,8534.792859897487,1.05963134765625,0.16735356621329048,1.0892081684446397,0.06754812746030903,2.680078256382279,2.4498612423500297,2924984.7305152584,8.045262536527988,13017672.768720664,14.865812781956562,25668.461685348502,12.588420410156251,-0.011599983778835251,-0.5615832393149875,0.4500697355374251,1.0093246686292021,12.101455847870781,4228078.761097649,8.318183858768876,2397079.9941681093,18.445925379614017,9232.79106966163,18.564741210937502,-0.011924093170754234,-0.13466354043142514,0.6449162777363654,1.0153480089935556,1.3901241898823269,1738752.35716445,8.115933501220647,23196379.84380894,11.727596108494025,39081.46894775053,7.163107910156251,0.0049237026537788525,0.2815129054933805,0.26971035495666706,1.0160170612046444,0.42413958044319405,1441630.9473664495,7.265189389750667,78047496.9714013,8.478402210800365,91732.68865674673,6.2306323242187505,0.010134147060012956,-0.9681646757137434,0.22295789987280443,1.0090568759083545
S,1.873116402175389,275557.46820330166,7.819686618790885,26674784.42391006,5.998397708600127,43301.76447541929,0.5510083007812501,0.48982302877371714,0.5411106486253803,0.05471827726830675,4.321566292522649,0.579270511301997,3348730.4292252553,7.605188322236067,205456963.50003472,14.881091976791645,107090.80087648268,14.199060058593751,-0.01690390850069252,-0.4519615567349393,0.513608737028643,1.0075850688637926,1.6117592785590034,4087616.0641332925,8.225207537117521,91234107.77692276,19.11258865340825,61681.797917495314,17.29318359375,-0.013413678622015047,0.18673036133710097,0.6233014301792734,1.011184428588229,1.7207385818008978,2223961.14549873,8.39976423807898,80200064.16157672,12.44372910685534,54822.856696730756,9.918149414062501,-0.04834967382049052,-0.13922093637339916,0.34674505072995926,1.0379550466846243,0.6785583901697416,1033384.7670710715,8.373846689937897,239237977.667973,9.855284923412425,95177.72704784235,3.9842138671875005,-0.19534806348774666,-0.5711028561221254,0.16442936922419601,1.1024953320759725
S,2.9140009165252336,296844.8851010769,7.47469440675471,11364012.64217907,4.125878955289346,25973.22140307282,0.9324755859375,0.42200549335277643,1.7895693208193055,0.05690559480748657,3.925932756121683,2.095084016478138,2645192.5171711976,8.399079639081018,38836824.80636466,14.618392966165594,37129.823518864825,11.528789062500001,0.004409545406453963,-0.032775689876623826,0.4097127336893046,1.0225144400533486,4.251242610974271,3946355.753238267,8.379681049003993,19922954.37105347,18.011881019926587,26311.238770784214,16.31832275390625,-0.0024082110639610035,-0.41106112862445254,0.604668487628683,1.0188008746034645,0.24624359190042022,977033.4669182816,7.9592721416449095,402804920.8207999,9.250606228258233,152616.96230519554,4.02659912109375,0.016642060690102697,-0.9994445700712249,0.15303739081193238,1.0420180016573335,1.0860733497217876,1666282.7515538575,8.342137562323789,86182565.36911245,11.84871177864745,65048.1708545257,7.417419433593751,0.015550876849178483,-0.41273753579579386,0.25754572696495337,1.0369852254918233
