Group,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,pow2,Cent2,pk2,freq2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,pow3,Cent3,pk3,freq3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,pow4,Cent4,pk4,freq4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,pow5,Cent5,pk5,freq5,skew5,kurt5,Hmob5,Hcomp5
S,1.5479486621607235,3223718.2199186124,9.633097381034055,201832289.2949675,15.596356352907916,44682.26886623536,14.195594337319992,0.0076138608176734195,-0.4629409352036027,0.5392777814509273,1.2980432304572813,0.7271797478762694,2064724.9817248015,8.934199351324251,212288505.01106256,10.279830980555179,58696.21391185383,8.559731510861607,0.0259604086717609,-0.6882733780139914,0.33632907521313965,1.2251875313813487,0.6223159679891667,1387425.6321189106,8.431748949469469,121844295.17692353,7.66778148064853,55443.40137114947,5.890112277276057,0.04640202512212862,-0.7441868311336988,0.22491824212010353,1.190721428589852,0.43479142995884196,1006582.0247593764,7.963324328534514,66511715.837378144,5.875075529172602,52991.805201854826,4.576490114718087,0.03143416353548329,-0.4967988320384902,0.16240381223034253,1.1656922644173646,0.5916981471209833,646373.4464081932,7.4487059282537915,24686845.854605373,4.669852149548252,37307.38206916391,2.7119941420551625,0.02112321239481834,-0.7587988089369881,0.1044580273389201,1.147822613946667,0.6139159767020144,413444.65735264507,7.003110639149896,6870376.727897512,3.319380908424865,22526.981065740772,1.99162069807176,-0.07450418662082191,-0.4188223116487171,0.06808879822875834,1.1911582907253997
S,1.2672313952867744,2309291.702564505,9.641664282588923,197582145.55443925,14.723959744047004,59402.194806445244,4.745989748596535,-0.031001150171340447,-0.744048001832303,0.3997043181413238,1.476245669477063,0.24239131585876336,1285859.3601592176,8.3422384604032,667564275.979697,7.614049015342569,182420.94330805878,4.788364657066146,0.04435578575664391,-1.2153294374678463,0.2070436321746358,1.1701652313533033,0.3017977826017052,955065.3438017607,7.767933252045351,96695527.37732011,5.810438286279525,72880.31384027556,4.3646155723700275,-0.007382142258864845,3.2738091559347735,0.15242250522795892,1.1169750281430448,0.42576212273574177,593186.6346142966,7.291529690305335,32056395.3557114,4.1348758165199495,44268.081921390316,2.2458701488894315,0.00858813736692302,1.6415224910936255,0.09632087871790622,1.1891591083667463,0.7017929174757382,416007.0279739832,6.604262840227472,10034708.51939001,2.0148373328677667,25421.482533759226,1.8221210641933123,-0.12525388125191797,0.6040046675513939,0.06841395340045797,1.1868314267305853,0.4135445564102646,281344.2908385079,6.301765252888388,5270874.103408136,2.6894046081286755,26222.239947730883,1.2288723456187456,-0.0005290143733196413,-0.9190348836846245,0.04398511300048002,1.0751365332609146
S,0.6163558063845876,2777760.3732099743,9.374679837116307,443509918.7264788,14.472381013035761,98459.22069301622,10.975101293629486,-0.0014355829464510353,-1.178639894128373,0.45757805498828086,1.2690396821415222,0.16553054349073196,1418936.3519092025,8.027356681067246,836247496.7274052,7.33763607870092,228913.32609320455,5.678237734927997,-0.048411174550245774,-1.2738725021884731,0.22731844188273248,1.1226200511855637,0.6465273980396976,1249992.6954264627,8.280092612212737,57961312.070071034,7.262272230326399,46509.69194614682,5.042614107883818,0.04356682977616413,2.741575819392601,0.20219467929864765,1.203280631091124,0.5737109427953095,962453.0813523692,8.542952646530802,28271359.11992026,9.753068025577182,35188.30847525681,4.449365389309251,-0.02379714665800933,3.311657419863029,0.15329637832232096,1.1074572868151176,0.9464471733638503,656034.8040010083,8.040048457417173,4542412.425357596,7.628089821190645,16484.323118084707,3.1781181352208936,0.017744313935580323,1.231887276208428,0.10563868489524302,1.131409465606617,0.9414169048841045,368695.54930927756,7.52973358770622,4030435.741306721,5.861915715999915,15272.19362402577,1.8644959726629242,0.0008636449070954878,0.08539606868779748,0.06109097622976165,1.1923574376468626
S,8.113639832004194,3500101.3610829995,9.852791163897336,8060091.618612755,17.73174149758552,7436.800480097146,11.05985111056871,-0.013640831213776057,0.49359129271473634,0.5896847926640482,1.2992387072278602,3.8971399981318013,2266688.68122773,9.4068839394776,10365824.004054895,13.428826310368365,10942.690879877766,8.474981693922382,0.040143152655588626,0.2512036984372239,0.3729608305436887,1.2417353593310112,2.366318908841505,1426307.4991436712,8.493731783117994,11309774.918349193,7.240481505693586,18856.651745456682,6.229111545032952,-0.004637998763773623,-0.44997826104929084,0.2322994403685727,1.2456204503408908,1.2984083382824023,1058556.6293956428,8.538528572115474,10791769.266111387,8.945730947601541,19366.708152390263,4.067991213082744,-0.01202789747845668,-0.5789058930934381,0.16650197718602744,1.189871770007973,0.9172914096695436,702099.580200499,8.004999658122493,10124487.453865152,6.987488243020589,24031.788637904283,2.542494508176715,-0.04027976110878306,-0.5787283037921571,0.11160147079985047,1.1765973758354897,1.0033123944175357,450770.23355411127,8.17523209762594,6101971.814040486,8.544140846623993,19601.106876755992,1.6949963387844766,-0.03892140832154837,-0.7142619622475865,0.06789073557152331,1.2567781973154346
S,3.9544155381576203,2637329.012386048,9.7367694804552,23566859.99812336,15.728340849013914,16928.27807359907,12.585347815474739,-0.04249821503873508,0.492510933867746,0.45030398788197423,1.390310303214632,2.365079373216833,1899955.1059044502,9.021841253138493,25563541.30818632,10.143047837205884,24803.950430885154,7.881732975347816,0.0018007568811890216,-0.27204706417266555,0.31532853998496646,1.3175983968547411,2.54695731789491,1535244.1932110614,8.767264232588142,10246734.570249809,8.56106690383829,16802.794708818088,6.271486453502563,-0.021105267006884258,-0.372734225797847,0.25754097832905576,1.3270586845117105,2.012748648852702,1082536.1450482644,8.378140215516865,10963062.582839517,6.340556317403251,16782.16363001556,4.406990480839639,-0.008535776099698668,-0.13369559752861981,0.18386966750959444,1.3619421879182037,0.8826488657738171,589831.2971726742,7.830668224104255,10387169.33322638,4.834236489249783,23404.311751467816,1.7797461557237004,-0.017287351152956418,0.1269553086244879,0.10378746279166115,1.6018918387061736,0.5465217626256608,396088.6984995325,7.2276230249669915,24861703.688909333,3.804513125612889,39817.00001534671,1.8221210641933123,-0.02413155003981648,0.02641620659579802,0.0660723098545382,1.4315913624362446
S,24.523547409868012,4022018.185671183,9.700143111886314,1191430.9254954837,18.15160507566041,3455.0896733132367,16.441464486209423,0.0033854820812485417,1.9317477572698332,0.6437893614692828,1.1838567899233223,13.138748352774941,2818841.7946770745,9.293574796886872,1299304.2396133174,13.914791488791153,4836.304302435149,10.975101293629486,0.01909705811451418,1.108319142074877,0.45159410203693323,1.1849633299667475,14.432525513586912,1947174.422029507,8.955153551018416,679784.9527385422,9.987307392745752,3229.8394414012196,7.627483524530144,0.01661545504984787,1.1594124611027254,0.3207842723862311,1.261145372144837,7.006664096163302,1156794.7544049495,8.299103263706726,1411831.5651006144,6.292299844924225,7007.486716530454,4.703614840126923,-0.02693555363377846,-0.13382237805425223,0.19020049979899603,1.3115817191742032,3.237277801827178,752839.5889322661,8.02748287362714,2435202.91229479,5.979307432956245,11107.738076017744,3.008618501342446,0.02422257226162283,-0.28954545522606967,0.12125778978138982,1.2493915486002485,1.6604149397689285,506659.08889868576,7.337611906716459,3399887.7923516366,3.669029896608242,12999.889848068799,2.3306199658286553,0.04971072777495109,-0.0364419207543456,0.0836649789404313,1.2784721684678177
S,1.1698857520476809,3803352.820454681,9.573195110377169,370080668.3835859,17.78553505433022,93103.00684692641,15.593966316817184,-0.018617235734187804,-0.2705172155330411,0.6009468588643874,1.1554988440167049,1.112448800880673,2793043.339812541,9.534697040819994,157506392.61431637,15.350737122271072,52663.40663034285,12.500597998535515,-0.005352151245161531,-0.04198731143534218,0.44556011790215516,1.177862860778656,0.73322217314158,1357249.5640428695,9.35658480980712,231076804.7705988,12.798903501957662,73502.31354613334,4.87311447400537,0.03546624863985915,2.890344944870021,0.22313832846655418,1.3734831489624542,0.36994421302912395,968407.284507744,8.309867638240908,239414833.00219586,6.853785946594611,99166.27912082765,4.491740297778863,-0.009331499241481557,-0.6967406950251567,0.1600314646154493,1.266136929840712,0.26439755864505704,831016.5730333114,7.726710604639021,138527294.37992743,5.3791462838491135,72261.47023247764,4.406990480839639,-0.036116914969031445,0.7537119365398062,0.13290600196828964,1.1550004775361804,0.2357041640379155,508734.73089434137,7.205946596214582,66960204.855114624,3.860763938631265,69369.6351329556,1.906870881132536,0.03379205434326849,0.18695140694042678,0.08324129661072929,1.2413982049707435
S,5.911060111237263,2663885.844940499,9.76212794472193,21195858.424771827,15.52799865233949,16526.511723074353,6.017237002684892,-0.025170732460155047,1.8543637433905902,0.48238072905261026,1.5211053608128207,3.3211604612337067,2092016.7116780926,9.389923590596995,14452968.368093548,12.312432720922398,14419.11627404988,5.381613375640713,-0.09122663274600987,0.24194681989893985,0.3608930089388133,1.3676413099919085,3.568467891322684,1683124.5860643035,8.967600898528257,6910605.817642194,9.839130793445863,10728.678040031698,7.796983158408592,-0.006280383659975592,0.20992056505353274,0.29059544189501346,1.3069725375168453,2.493309092383013,1322590.9912781096,8.42441968561232,6204625.076719978,7.4239066000673315,13298.717178730096,6.1443617280937275,0.026937311748346977,0.29266946379186587,0.21942893790035142,1.2307775110930992,1.784855876126669,902287.7489897084,7.939997240062088,6901255.233625264,5.1649171512512435,15932.903805186665,3.347617769099341,0.005646363314213763,-0.5049672842947523,0.1464577502205621,1.2981463595471954,0.9616278766695058,537331.5000173368,7.345989603511411,11980409.36163929,3.5226534271256127,26766.112028874028,1.906870881132536,-0.02667620680230478,-0.5807477162301864,0.09055793009138992,1.3545893780100655
S,2.6038081016205368,3174417.0065695653,9.587234124163459,61346340.79029503,15.309959010052687,25165.41749333532,15.678716133756408,0.014350703822389267,1.0366785408631696,0.5253440335653122,1.2421013773553256,1.371570307455045,2301788.510213469,9.312332574494985,99414800.28573188,13.00877082917632,40327.60306036318,10.720851842811815,-0.04476940055604072,0.5301883632317961,0.3715791589865012,1.2149563322046468,0.7969069835107337,1626297.1143571772,8.674743978895489,133532869.09208558,8.271983889193944,50804.71030312723,7.542733707590921,-0.03119253638505334,-0.6707567196274873,0.2684448610816599,1.2238891839995685,0.34800542222942327,1083093.7223639993,8.295118477894384,204041633.46512938,7.183105085576769,85429.23560993119,3.940866487673908,-0.01745401107436038,-0.7745762291226099,0.1798474409839613,1.2312874410876602,0.301152554459232,778230.7613553931,7.686284179158653,134465513.67468685,5.23212927643543,84442.5751421531,3.3899926775689533,-0.020683582342663546,-0.4947219486982539,0.12635686077507247,1.155752043796176,0.31859097505587414,554066.2991175578,7.45299013075409,47556292.4014039,5.039124661924935,51524.73763669725,2.1187454234805956,-0.02250625363914778,0.08924518810075455,0.08969309833681727,1.1961644642342775
S,5.500035438196017,3439118.699542395,9.804118447270154,20800174.91915436,18.405533365770275,20452.482493015646,13.30572125945814,-0.007831908501046115,0.0891446529447042,0.5703607481663358,1.3139410108180427,1.8324527902504895,1940014.85183699,9.011304846721275,52952509.47360351,10.780102759561654,45500.86026017144,6.610485721259459,0.03329627213564596,-0.4518125210263415,0.3238975235591081,1.3112602552239974,0.7251468591936865,1395150.2564605372,8.006573178383423,53381301.07581476,6.750936341133822,51682.44795600285,6.101986819624115,0.0078066666072775705,-0.8718183367349619,0.2207389631756902,1.105369282194181,1.421683044049,1025195.6049299353,7.922517029916826,8626136.61814055,6.331494181446063,17937.680851497287,5.08498901635343,-0.036408980079779135,0.07390779870995656,0.16350215924667943,1.1206470210364967,1.6592974925218977,635965.1662426408,7.023074321966677,2538976.650851026,3.0876565443434583,12535.59336629175,2.7543690505247747,-0.021118804626187974,-0.5031394646844078,0.102027351353086,1.1472067660729797,1.762669000212457,436658.9787094086,6.78348913059112,654810.101873676,3.53354737283368,7928.189008339505,1.949245789602148,0.009369344874280029,-0.23786831900947192,0.06913907795388675,1.106578680194128
S,7.686699163634766,2809762.2180253183,9.740378174913102,9289734.844961088,15.758846855211528,12104.199396551281,7.3732340737124735,0.02562249085350883,0.9391245667411483,0.48106926891728496,1.4928017351863554,3.315962251085952,1875998.178734105,9.15946114462983,14813305.27041049,11.081597635027439,16435.94045530881,7.246109348303637,-0.02096317214199245,-0.07328413759141084,0.3091264181827052,1.2976081755336377,1.8795897962750627,1310348.2530844517,8.643179550004593,12353825.458049791,9.024459548795555,22131.835849101994,5.042614107883818,0.015271767658662776,-0.39702020607120536,0.2099395029001014,1.2162192839209958,1.003810796033907,877029.5928069493,7.688927871008939,13703863.973123718,4.544372506399663,22874.29398267754,2.6272443251159388,0.02863215924169843,-0.7306307309661859,0.14157980759737046,1.2005302416553927,1.231660463920103,575570.4145786857,8.002710235604942,10223228.624210656,7.295426490248814,25138.938694994536,2.1187454234805956,-0.022937440639119174,0.0064384965760213575,0.08855351320169642,1.2161697913850216,0.702841703233776,412810.6406017888,6.8408305161229706,3222429.839330579,3.286607560272707,14597.210228631855,1.7373712472540885,-0.029211608078972627,-0.8736318638886242,0.06390340524065385,1.1520227888634853
S,2.4863173140396646,2805946.553411388,9.636873020203321,62147564.8067319,15.1012183452761,27888.971568262812,14.788843055894558,0.039469943726600475,-0.63618383818564,0.4671058662543338,1.301987756473928,1.6509697418927884,1879981.5848996888,8.874195052384442,33735282.87133081,9.505454500871048,26097.584799967583,8.559731510861607,0.01330288818024118,-0.5182900720702501,0.30904164945696416,1.2399740916924231,1.0182079683657403,1175834.8724471587,8.62171759493711,29019847.274810094,9.319649051308652,35211.8151855715,4.19511593849158,-0.0018659057029812196,-0.7121122750048396,0.19247061666652351,1.2537606660462228,0.8236167820756384,832045.5077241177,8.392185110631948,24447038.50971851,8.131109734676336,25814.265336954857,3.6442421283866246,0.018059816726286423,-0.08359492843067873,0.1388185247333021,1.2381480006154955,0.7088757920724675,616923.0202642565,8.31633709545259,9659120.291789839,8.467065508982078,22823.385779626948,2.500119599707103,-0.02036650199788718,-0.23046684520326455,0.09942957497883832,1.216165664884024,1.0141888768763665,448588.9368399304,7.277113790450745,3871065.254755856,4.50239402268988,13918.857049057386,1.483121796436417,0.028290213216584106,-0.5838898628908855,0.07217976393758525,1.206346947312715
S,2.4957782889444946,2656580.9334513494,9.55942478816885,65261211.28718354,14.202600572928878,33946.17806619926,7.627483524530144,0.01979044190787973,-0.46846929351510447,0.45065705957912794,1.3364964846602105,2.033161024688977,2024147.5497548203,8.990828086656233,25924403.693455603,10.080510436266406,21497.849054327417,8.64448132780083,-0.0033200342792588117,-0.7506584742048408,0.3328205040209961,1.2631692598801154,1.1518283747377072,1105464.6971274398,8.370784985876353,46155312.68823726,6.913673720428537,41745.3865538142,4.322240663900415,0.003774920805879381,-0.7928681351278648,0.18267099344969046,1.3117943096561262,0.7076183469223712,758647.7489399057,8.148271453754976,35408860.18994066,7.284584015902887,45222.050093369755,2.542494508176715,0.0026521183545322223,-0.2280286085632759,0.12102313007743931,1.25441035582886,0.6830985485411427,592595.9523146506,7.561669734141652,9664861.279616585,5.101501486778386,24646.57637762231,2.5848694166463266,0.009684888415248514,0.3065834078753693,0.09584385047313086,1.17320336312413,0.8216297993338588,429337.82742925076,7.25937541589046,3193047.7652871055,4.911376248371153,14581.393615727866,1.99162069807176,-0.009849167035240735,-0.6686473296265603,0.06871630222076397,1.13959392988833
