Group,decTime,AM0,BM0,ent0,pow0,Cent0,pk0,freq0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,pow1,Cent1,pk1,freq1,skew1,kurt1,Hmob1,Hcomp1
S,0.27227210998535156,1.8413510511163427,438276.0462385296,4.028052989072189,213038.0569832756,1.8768783783140772,5328.331856457038,2.2040332031250003,0.1202514916305782,0.008902538487765899,0.0724879061853177,1.19258436179531,3.4257727078261886,2597676.009906169,6.839539848396819,12028568.46153783,11.003958649469661,21967.48435027303,4.577607421875,1.4712704783628907,2.304447085750291,0.4483314270358106,1.4390573710293744
S,0.3361020088195801,1.3047582028417992,424650.0574623376,3.5249386521621733,760903.7364140942,1.8395473021568918,11225.950268941158,2.37357421875,0.029481096392465374,0.2627896128846481,0.07016634970276937,1.1474450671283087,1.3869875355358716,1624530.108408993,5.415481769250886,174224118.7626181,6.910081157353258,195615.48896768622,4.7471484375,0.7764289911494365,-0.5513476892441735,0.28407307358407513,1.6686956007574545
S,0.5076417922973633,4.8804344771333446,350280.45187478274,4.1004522837719195,7629.546646642025,1.511971761239468,1113.869731445055,2.0344921875,-0.47511392664488994,2.2679586881560425,0.061969773153155064,1.4334104477362173,1.6584041864345305,2117250.324222185,5.479073752626623,231078588.78708422,9.212347142707891,147960.74512761127,5.594853515625,0.1803497759711242,-0.4150327705949328,0.3634137045831785,1.4353782438772353
S,0.20545053482055664,0.9755070868465839,58048.14331700046,1.5236982687386087,9333.793095118554,0.27902225908805,1725.5940329033524,0.33908203125,-0.5165169142136823,2.00496734146999,0.009913447314745168,1.2419207907665935,7.703923931408155,1458041.9804126997,6.437699567472913,308981.2294228645,6.188880832179734,3490.900055012817,2.37357421875,-0.9562040567426058,1.6391891403552865,0.29312068645915307,2.1107628127631175
S,0.32512950897216797,0.9515845284235233,122832.68925863727,2.153028749906577,32120.2466394902,0.5301923409220547,2629.1090475452997,0.508623046875,0.5622469818205921,2.0472598186234228,0.019434094018242545,1.1382419292732036,3.517160474463729,1022207.7976064512,5.5150051815736125,5982848.013160741,4.502149293737414,31782.918422312225,1.01724609375,0.265113556972254,-0.6104463234392297,0.24036562377331752,2.2845496731092187
S,0.3859677314758301,0.9891272201127794,129221.33103404481,2.012122124670446,12864.221122618674,0.5665930441128166,1770.120622996995,0.508623046875,-0.0403030579832059,0.0875735499721002,0.020110910030680326,1.1257678879653037,7.813595843941087,713626.1867930621,5.175500674418251,321950.9337079254,3.3608998782202515,6969.187120961568,1.356328125,1.1434941501104627,1.330174400623405,0.18150581798035137,3.3427163461083893
S,0.2483360767364502,0.6542743004080026,384942.4514555017,3.8223182243171148,9598635.213097459,1.6392232069937158,35166.97803168099,1.864951171875,-0.11194138681297346,1.6215548318457262,0.06347205113758222,1.2083556803562285,2.144864596887582,2333193.6026599645,6.423877796862857,104417916.34269182,9.94955949919265,114434.74835500229,4.577607421875,-0.746838695682303,0.28531945509378653,0.42166200022342937,1.5195781235059909
S,0.28829431533813477,1.8101110795999613,123164.09588063593,2.349141149238602,2932.002053637639,0.5424271409348613,819.7300163495249,0.508623046875,0.7187595948236806,0.7667177462756518,0.020370977860520847,1.192527471742245,6.29126665261758,1338913.3385752984,6.149991459607157,944795.9763018744,6.183935375585738,10304.865624830734,1.01724609375,0.2531275519308544,0.7570492543241216,0.3193179611546189,2.1337947345203845
S,0.2014608383178711,1.6324137932513798,363645.77965287055,3.9161365243410917,305910.6228279526,1.5592514205408106,5978.495068522502,1.864951171875,-0.41893901563739167,2.205690220513305,0.06074299104675022,1.2518445127640645,1.931515816199815,1607743.464550686,5.991641875672715,65624079.61084557,6.889019135218043,75855.95879702267,3.5603613281250004,0.48547919842971077,0.05322099681063808,0.29147812659420796,1.6233709917568746
S,0.3251309394836426,6.2978612941254095,437169.4769566816,4.431048469926717,3554.246777634111,1.8028981317157007,591.1980920538579,0.8477050781250001,0.3044381004612612,-0.17441219075081094,0.07802656820663391,1.3823959775036785,4.88972349328154,2048691.8300355265,5.331046867918869,5124013.232310372,8.864534645071194,26614.165628069757,6.612099609375001,0.4615026837935123,-0.09657614863012043,0.3605755088655434,1.6115059165321557
S,0.14960050582885742,2.434400092685279,154185.56369630783,2.752801057098016,2678.5001973729936,0.6856516135901001,844.3154983380131,0.508623046875,-0.09052260673826361,-0.27706324177658326,0.026208854798881662,1.3500576328188365,7.4143874559945955,1384806.2674762842,6.089046161034614,374821.1294495962,5.968697953528474,5001.883860065989,2.0344921875,1.1367135997604416,0.8493769377140206,0.2806212194102137,2.13816352655698
S,0.20644831657409668,3.157988872373523,368522.11787773453,3.9837765455779937,17349.5823301468,1.4996414720608924,1287.0230031169294,2.0344921875,-0.3048630201984495,-0.0020518401484821425,0.06468165091250928,1.2432815349211277,5.336410777237283,2221163.559070186,6.500701331087768,1358216.2470506234,9.383085402904497,10496.919993443178,4.238525390625,-1.015351844269161,0.8651803478816862,0.39112578251650226,1.4734831507376802
S,0.09474730491638184,2.7760756091211873,204241.47977937455,3.292911153230873,4844.590408204182,0.8954749021220234,782.2135978308394,0.6781640625,-0.22980267261693177,0.18497471058690085,0.034807868433783355,1.3281985397448777,4.671424418247294,1852716.2133668195,6.346583037934755,2605334.846887387,7.9947461346827655,14102.878545550779,4.238525390625,-0.9399187600426007,0.2532400483464339,0.3443570791256086,1.6398627963424937
S,0.14561223983764648,1.8600710358552988,346407.3934224249,4.113439287286722,163700.4670361012,1.505021985766433,3818.020312651104,1.01724609375,-0.037311866802059536,0.45752112890599195,0.060731899625105217,1.3707160991890341,3.110959537041993,1957044.0210343148,6.359590809196977,6875954.306017194,8.350296695786264,17996.000518918445,4.9166894531250005,-0.06762905109318196,0.10360478534473927,0.3429659116026623,1.5727185606384784
S,0.3620274066925049,1.3060198202310038,245833.5271125013,3.3644504433239995,210629.32388831538,1.0646274095197048,4345.149975034337,0.508623046875,0.38908452187263376,0.6683608447842451,0.04031406781585541,1.283803563155575,2.902113414726896,1515755.4534578077,6.087395200577075,30344723.371965956,6.283733904371478,62399.80097239038,2.0344921875,-0.803415919040383,0.3317953575643493,0.30035867030508556,1.9753247751951482
S,0.3420851230621338,5.5949285071167205,495158.35956919705,4.472975026432626,3635.160816363058,2.0923112409578004,495.9763045886695,1.5258691406250002,0.10334384636767081,0.9899583754705579,0.08270354798235775,1.2864037244606132,2.5675538022984172,1745458.7121023887,4.7717277205451785,11304179.808861522,7.553850413031475,48478.60033877763,6.44255859375,0.12789495351288527,-0.7569890645286419,0.2891926620172382,1.4475918767666813
S,0.41788172721862793,0.9184887590987195,954606.9735424037,5.122407881639332,31586720.426431082,4.080194008644411,65874.96876836198,3.899443359375,-0.3526431382365742,-0.4160126980698551,0.15964192699250493,1.2272278272600432,1.8029330906716023,3347281.6502505564,6.323278519008643,34237622.7885224,14.27847187856955,39226.79651765838,14.241445312500002,-0.34270844690236113,0.280696703044669,0.5275017807480439,1.138371105096308
S,0.26329660415649414,1.7035220596527063,338936.000135258,3.945493037597432,177179.4756597916,1.5184133033040894,4771.4684609673295,1.864951171875,0.2717989110598963,1.3223935705291732,0.05808843334340734,1.2958130954812705,1.5947909646969025,1403139.8107466162,5.483876611247107,126237446.06065309,5.993685597141078,110755.19385310341,3.899443359375,0.5657109679902751,-0.4044252471840535,0.25746808310877406,1.900466568077859
S,0.15358924865722656,1.051582414475934,136175.68196308866,2.5979243940815526,60898.50825079438,0.5766802806312759,3495.4507673960943,0.508623046875,0.3765895064985893,0.3150853586370652,0.02283860685505147,1.2400262653147052,5.5875870993483705,1232773.8484194605,5.601428080952771,2574992.661144819,5.129598951469525,16951.795711536535,2.0344921875,0.24873798714098647,0.652845468251325,0.292464836688422,2.259029160518604
S,0.2263932228088379,1.8272831998557262,876542.2087989221,5.138343465292055,2942600.5995562966,3.7650834845428243,15057.301827927085,4.9166894531250005,0.07922276538306901,0.05630161255356203,0.14972464912245512,1.256386504703498,2.2144551543387845,2754802.6034848415,6.53707795680521,35575602.418331385,11.678061546096586,34897.087499853464,10.681083984375,-0.09522504464059024,0.9693583945180904,0.4538722735383397,1.322927037621085
S,0.15658187866210938,4.9342764146505225,408186.9100875308,4.301133104146543,9063.788677915938,1.7994810256755673,1006.8921142021766,1.864951171875,-0.670550984692381,4.930761089842175,0.07100952915842648,1.3974607676212019,2.703500693502189,1723240.078269632,4.783027226758292,30663089.745701976,7.485511741091687,55902.51150370193,6.103476562500001,0.5704464330454964,-1.0513078084007,0.30174013799553223,1.8584925738560918
S,0.4148890972137451,3.5540232662094335,190679.70584019544,3.148428010508994,1709.395539829734,0.7906714718508926,486.09432495278526,0.33908203125,0.12936996080423707,-0.2555254621250178,0.03319601729142403,1.2881581299554448,7.494315158642491,1331637.6810533695,6.099147444071582,188753.182138609,5.6774653646273485,4528.850090146616,2.2040332031250003,1.1928286312546659,1.8477732468289547,0.2693643148637039,2.0065671561881007
S,0.1934828758239746,1.305303278109305,475272.6954412201,3.920701422488389,680560.0455336452,2.1115436285911993,9169.663801017126,2.2040332031250003,0.1355644723839873,0.6553249241143693,0.07654192952240949,1.1954330516634852,1.7340043211363974,1385943.3484808467,5.507374339543885,34627064.09011591,6.0641196248872555,72560.00834674464,5.08623046875,-0.7979909997303929,-0.3565807006515356,0.23820891317420154,1.7102614269385876
S,0.09873604774475098,1.6840605325335163,374811.80513185967,4.194241873244183,337690.23467057914,1.5597750608378023,5672.363599987095,0.8477050781250001,-0.16180452474331708,0.34732328300730053,0.065887214261783,1.3621212830022287,3.184970286973834,2340071.7090798356,6.691918100360574,15252919.908679727,10.058931300144632,28976.91713457483,3.899443359375,1.1452106671754356,1.6165079388988142,0.4206086933302636,1.5436071789740393
S,0.24234938621520996,1.1679605868332574,848823.3549527492,5.261790106313333,12910196.877498118,3.5565347108381946,33370.833599573656,3.899443359375,-0.18862021696942283,-0.45242744340882224,0.1467156905035302,1.2895846170236378,1.3835294796858224,3512467.973600512,5.923778245062333,61840916.93758745,15.05296248828972,56481.99769458828,14.919609375,-0.1541452288337579,-0.33216051817711456,0.5473707860003602,1.1006423243467294
S,0.18358635902404785,4.0246604124834375,463276.1873441083,4.39897579501811,13813.744081572268,1.985694393477321,929.006036418238,2.543115234375,-0.019142749720522517,0.2465300950228979,0.08011153856347202,1.2619739418917597,3.2137403989041946,1696374.9805614692,5.072704197944407,5257328.892038035,7.315044493371775,32851.427784425745,6.103476562500001,-0.04100622267960497,-0.2682413929825924,0.2829892870765946,1.4533151699251938
S,0.27825474739074707,0.8115856105284487,329422.0629224635,3.6369632484269263,2409650.8788331514,1.410758531922922,16604.404290106075,1.864951171875,0.12864579763050432,-0.3791111160776941,0.05396553932029062,1.2178044645963195,1.9536379590967883,2514415.3761262377,6.78633074115478,84210824.2044466,10.841725703176923,51945.785141409855,3.5603613281250004,-1.3152274494588367,1.52787072867031,0.43567124694206394,1.3864474220511636
S,0.23337554931640625,1.1470575395854916,145500.61335637126,2.539096165391226,27856.77619570342,0.6314416812643969,2430.5868685597025,0.6781640625,0.22902551722343312,-0.18450073501571307,0.023410125803240613,1.2128895075606707,4.860539827208609,1362878.7776690582,6.27062723629753,955261.3464543913,5.988452227836076,7932.997159825571,1.6954101562500001,0.8832503855591562,1.998481762344035,0.26942265306584656,1.8098192775159911
S,0.3829770088195801,6.906371744172566,349288.4670810887,4.144958512918739,1574.4001211590833,1.5201522152750762,388.0183980446659,1.5258691406250002,0.10101953687582227,0.36149398112874254,0.060838537969030916,1.403242941395066,7.046850843129627,1750311.25297986,4.787911843068438,483836.485587398,7.573078188535589,6709.106411502742,6.612099609375001,0.3579574785573385,-1.0221979469378963,0.29958801756879044,1.6062050131129064
S,0.18949174880981445,1.0604274407079282,146299.66821600252,2.501618320040155,59201.79438518949,0.6277006843910165,3190.1244292360334,0.508623046875,0.4519286588613078,0.12503788624986711,0.023770341755963962,1.1904582793184249,4.395438340077574,1040799.0749070393,5.271928464165206,5362703.362033575,4.61262842824573,26384.973631702967,2.2040332031250003,0.37946469997353216,-0.7515810139197923,0.25671450929609557,2.642060781243639
S,0.40491795539855957,1.3185702802180488,177584.68575103694,2.9798175198201293,193398.64401210684,0.7750132122875585,6698.540913331109,0.508623046875,-0.00034440140080670064,0.477413820613652,0.02952446411223674,1.3510790336530076,2.543793315117199,1691441.3129427508,6.1113582462809095,87623659.39025174,7.040041811701784,129788.62150954941,2.0344921875,-0.6614461208207685,-0.20922013209907053,0.34923831740289835,1.8532842131850555
S,0.16057133674621582,2.3331336096256763,542772.1979240036,4.291421967286825,66832.38698307451,2.2221132292548043,3605.5803560128975,2.71265625,0.17901763193766576,0.56582303463043,0.08809060021769834,1.1933851974211425,2.645636444893202,1956562.4703912968,5.49235153426481,26895740.58661404,8.456867085111327,53710.658139782165,6.612099609375001,-0.6394545440652678,-0.551465220937505,0.3311789964098034,1.5389120546555
S,0.15159368515014648,3.2576298484856516,312702.3680766546,3.950909214375368,16744.24747100059,1.2893930681995935,1155.0665750346345,1.186787109375,0.13430866511397693,0.21053740463773662,0.05345088260471936,1.401088049484298,6.652195485100993,1592113.963712462,5.591349812607508,284137.40385913424,6.828550008004363,7225.89999697796,4.7471484375,-0.00834430970294499,-0.1859516800471095,0.2782074264644614,1.7448761021166534
S,0.1266613006591797,2.144307271608186,282569.05399498716,4.094764113275809,87745.22719589934,1.318623695053996,2761.4891655998154,0.6781640625,1.4783532559650303,7.736713692572691,0.053703592600962746,1.5139141198432369,1.9830342504770184,1573099.9339928832,5.750873250291959,44556469.49661436,6.731169828293642,62493.7160573151,3.899443359375,0.5663022529798716,-0.21012030917632796,0.2800598162736665,1.6263376066948998
S,0.3151564598083496,0.6345509446850148,141311.92104268773,2.089938746977155,150233.7163730119,0.6149646306560036,6279.1140293065855,0.6781640625,0.22743357263049005,-0.014076420658243105,0.02221946754693412,1.1240828257341233,4.902473601915356,921398.2158980151,5.261832730181028,5054509.561145309,4.196923804467702,30469.979329845897,1.356328125,0.8273896526166582,0.41492159713119525,0.23624014949626734,2.7166662611873527
S,0.19946694374084473,2.892489431016607,294743.6683948408,3.9912188999702036,25807.496780987574,1.2575182728900514,1847.1285038591898,0.6781640625,-0.3530673322195056,1.0605908052732183,0.0541221301715885,1.45528156344222,3.0485355244750716,1764765.3375084568,6.018764193809587,8598789.66101885,7.586626915960049,26046.26273202114,4.408066406250001,0.7655359483471234,0.5247065988811945,0.30944108222398725,1.5607429675065854
S,0.1456129550933838,1.2364615897175968,950949.730599843,5.373329723151446,13324294.104964778,4.064603603151363,31770.217808203637,3.72990234375,-0.2606149829263905,-0.6388244289302039,0.16328116185708064,1.3216815436725293,1.649198395608275,3752663.4970608256,6.446678376328054,76612043.48049267,16.125146174177708,64334.909894056385,16.784560546875003,-0.5191250605359218,1.1953764147109602,0.5875525966796987,1.1149232263313067
S,0.3670182228088379,3.3007712390647304,297301.2459149409,4.02903729271605,17875.301876785026,1.2759426479815223,1463.3852749445248,0.6781640625,0.229121468942872,0.6859483352957327,0.05489240173333387,1.4504722331255275,3.0295902532309076,1569876.2229148138,5.712022259007161,7099492.240543495,6.713335021789822,26812.42470401746,4.577607421875,0.8719852112592145,0.35399799970976353,0.27625626053544505,1.710708381844369
S,0.2902238368988037,1.483906606100665,842031.0278800791,5.131069858772486,4264540.926141556,3.6454274782929152,20851.783891649895,4.9166894531250005,-0.25872036535657406,-0.17085629107808264,0.14385169808948542,1.2798264730166002,2.2371852313634157,2846503.4346615123,6.626045601940026,41336051.06264328,12.01802343785757,44262.06468501301,9.833378906250001,-0.7507654717467716,1.3282536047071698,0.47452682664695833,1.3431824024943502
S,0.4198758602142334,5.326539482865685,531633.9899168209,4.650618882572639,5655.753273579755,2.3248681764236405,512.3605980135696,2.37357421875,-0.3502736071528351,1.075729591508174,0.09444854377471437,1.3431131684553652,2.841792962347487,1960507.344220747,5.546453977182793,15186713.19880384,8.453785654788947,49949.276576883014,6.44255859375,0.6788813860448991,-0.1821505103640111,0.3306735468468826,1.4578012859695277
S,0.3420853614807129,2.851551480838637,169746.20751222596,3.2097201229331715,9444.70239696329,0.6800209496605241,1319.2065308599504,0.33908203125,0.1768490280962411,7.318387249845092,0.030454612583600358,1.325771964778198,9.051813519565819,1535206.2923640436,6.311217876527421,249471.05938572972,6.888037448185591,4646.509516840044,2.37357421875,-1.216670266773794,2.519047135982425,0.3090613336614344,2.112874654608477
S,0.2483351230621338,3.000106087265705,307514.7521428915,3.807680589986388,30506.059340286996,1.3293483784391258,1682.2572932242394,2.0344921875,-0.012740671955351817,-0.2961738713609643,0.05329110026296767,1.3144626315240744,4.648883050967918,2717990.836961442,6.875764249784813,2933850.1718257414,11.633174559707404,10814.087722663688,3.5603613281250004,-0.13425916716081368,0.7199150363921176,0.4792692908236617,1.390790688787439
S,0.14361834526062012,0.8270859304168734,192171.4034058513,2.8318127793473975,322960.1658061794,0.7875253983966393,8868.397956583884,0.8477050781250001,0.3021606447331654,0.49057092153929593,0.03182889431912495,1.1984093254200585,4.838377726782934,1425424.9637262062,6.0157938635692005,5236240.611949132,6.106586455076122,24996.460417300023,2.0344921875,0.10248913083149538,1.0676468896005114,0.3097112704321308,2.0818866867759285
S,0.24235105514526367,4.346865399925345,517215.35879577213,4.099207637571159,4825.592784389188,2.1084328377922295,981.3517888653784,2.71265625,0.024571775482001835,1.2391499407401767,0.08431504932761794,1.1519704473494023,3.4457056518007243,2188560.986554689,5.687233789324204,7384101.285520956,9.478785221592826,22634.70314505,6.612099609375001,-0.22672012648626377,-0.23077490836063674,0.3676443715239825,1.301479512233676
S,0.28324174880981445,2.5894830267986384,359709.3546945678,3.895953153841053,95693.11510735503,1.5532808520026449,3703.071428644609,2.2040332031250003,-0.07474834145394839,-0.015559903596313429,0.06251644766323566,1.3011955665565116,5.604171253921714,1509015.495547823,5.64139216904461,870836.8982464271,6.423129793166962,15137.918990581087,4.7471484375,-0.4463641890358442,-0.3208577276592064,0.27215899754339123,1.8424014996090403
S,0.29421043395996094,2.959191755390556,207916.06106297157,3.165738564991372,3447.8524574436697,0.8582838389592643,619.8447705850635,1.01724609375,-0.06627223522551241,-0.06586752093134951,0.035180263873976235,1.224416320309562,6.075890734057257,1542495.4987080195,6.36004574196431,737765.8661784282,6.657679934091296,6964.722546447598,2.2040332031250003,2.349014706696135,6.9751767859548846,0.2977232818928894,1.854610706942202
S,0.32213759422302246,2.585688804559869,557260.9960832421,4.339276448773172,35775.731434952824,2.300163309143822,2746.6963419107406,2.71265625,0.41128441610508387,1.2424641025667764,0.0896559689706422,1.1795700876863984,2.65651028033842,1857846.1428257101,5.308598192182923,14589809.733053848,7.971916345926187,38268.86116389994,6.612099609375001,-0.6984778135947359,-0.650697880755168,0.31041915446092483,1.476645024451415
S,0.19946622848510742,2.1639937909462774,308302.89519647724,3.6940661666982737,64250.96586086447,1.3505638843320582,2649.8021393051185,1.186787109375,0.014751550663063637,1.598282318548641,0.051583604724149655,1.2510770303475827,2.961522422529212,1471749.2189164865,5.87671115746341,17787350.76469895,6.316982232241813,43076.502176395814,3.3908203125000003,1.006001899855218,0.7449331955956602,0.2781748984361083,1.8643785826486994
S,0.22942829132080078,1.0631090951559572,263419.14118129667,3.9605330354536346,813020.4427709618,1.2133665096236301,7813.423315038187,0.33908203125,0.9548813103109836,6.587717809746479,0.04813715938054724,1.497112942159055,1.3269150619515164,1588924.4395969661,5.92548824443568,224706461.97112882,6.812304516964595,118916.87085029003,3.72990234375,0.4840275725233657,-0.4149560133244594,0.28488347148515186,1.676525070045492
S,0.37503552436828613,0.44403150252053003,210083.705942243,2.6315178918031195,2142001.124198552,0.8717358415269192,21535.688329683624,0.8477050781250001,0.04858999854001289,-0.40590246480689807,0.03349335866760202,1.1150751658092959,2.5367728949167416,1602359.2386884107,6.2969283623543,82521711.71298857,7.111830786639097,97712.06319919872,2.0344921875,-1.669751006967654,2.7673256927110153,0.33132532768161216,1.7954179592594128
S,0.14760565757751465,2.2910846678897925,1294790.7058789846,3.9274501011495313,1617962.7638817641,5.561601937331806,13568.029749095318,6.612099609375001,0.007708152333192008,-1.1387131373780084,0.20699835995586063,1.0620645101531807,3.7998717322807574,2861111.4169146973,5.469554686154421,5073667.40215233,12.455609150089952,29056.84324541525,13.224199218750002,0.14803031665743585,-0.3517023826289529,0.4734574759966356,1.2708213845577723
S,0.16655302047729492,1.3062867000691467,373791.26767690224,4.149507822110119,593664.293618408,1.5131632559192691,8122.215394038673,1.186787109375,-0.38868168823850324,3.2508618825664106,0.06611695314276529,1.359545357019313,3.461817602213317,1839483.7217528333,6.174223960496503,7917126.573010119,7.9456603411535,23941.626573978472,5.255771484375001,0.6119861453493496,-0.10766126977066337,0.3301054898873028,1.7430142849058714
S,0.10168170928955078,5.177150928511583,438387.2865072979,4.33811101441188,4994.475076390038,1.834675514130347,691.0080973321509,2.0344921875,-0.1538018534098121,1.085916301918945,0.074570852653024,1.2621265236495218,6.086132640061966,1897274.8353013268,5.739102026868793,491862.8506152607,8.261640011186673,7658.805732776219,6.103476562500001,-0.03942651655498203,0.6858885236649184,0.3206850070086362,1.4961137642896878
S,0.25830864906311035,2.236190069284851,105950.24995355218,2.477348738106063,4720.836536569135,0.4456709111348228,956.0692491054739,0.508623046875,-1.376667674632554,2.6501073705415807,0.01684082667031582,1.3633969273768984,7.50412729602289,1544062.8494430564,6.4240794739750955,304848.658838173,6.423936821994846,3139.1772564034372,6.273017578125001,-0.9267692805106917,1.3789725150851968,0.3032950785399545,1.919580327720529
S,0.20943951606750488,0.5432808520090937,231505.16764292825,3.4867048936134353,7080081.119776319,1.0252472261828591,28957.281048520563,0.8477050781250001,2.754590308395461,10.409753463250155,0.040165834953304655,1.4084143212839275,2.3210514261007207,1321987.3993685236,5.868984260384192,20841410.747998692,5.82092966155382,43814.40349695075,3.5603613281250004,0.9816749403318703,1.360047241967595,0.2494934802388105,2.042007911180595
S,0.34607577323913574,1.7015399324174474,442482.6036586032,4.192111177860685,194158.4423442552,1.9859072890576024,4750.968970630419,2.2040332031250003,-0.21437834422098584,0.2543009689800355,0.0723564116707038,1.2848607923300137,2.7978431808430986,1610496.4527930683,5.932246022151393,10692587.48936073,6.943111264371638,40217.18251828675,5.08623046875,-0.3757656290334743,-0.42362652087830144,0.29112243120409176,1.8154065298421593
S,0.22739100456237793,0.8714047005863208,457065.0303578745,3.799839639946558,1911345.420038818,1.9184779192816155,17066.22474179845,1.864951171875,0.21139422645403058,-0.12824997497242263,0.07508916472608748,1.1765733041011406,1.8235294404811178,1842652.3560505593,6.011375462825493,105578463.69995645,7.987334626577129,140803.29471913772,4.9166894531250005,-1.021823862053674,0.9405574498034373,0.32558863409607597,1.5961698930556596
S,0.3650245666503906,1.1459256802202746,793021.6549317293,4.924022826769263,6306416.852572166,3.471739565914024,29018.62824636688,4.9166894531250005,0.024178283232096854,-0.6139873208686177,0.13307043987980427,1.2550475850766807,1.9805844865913724,2731239.971503986,6.569479037401032,73582649.99899592,11.688574791724104,71144.29013819489,9.833378906250001,-0.9851008302451741,1.6125959689151168,0.45879387634644525,1.3349046313957176
S,0.29474949836730957,0.8466897302610193,148789.67276004274,2.441816359137011,163381.55041353128,0.6319805829792072,6308.199972262209,0.508623046875,0.6871453435152373,0.8458620477201437,0.024240121842535992,1.1808154763565923,4.565600881448626,1466707.7187943493,6.145561009184622,5101254.879356164,6.31904401712184,24074.9972085175,2.0344921875,0.22791505511682608,0.7419237153276281,0.32113354417203155,2.0266510204431554
